1445191862076,isHappy,False
1445191862091,isDistracted,False
1445191862105,-15
1445191862149,isHappy,False
1445191862158,isDistracted,False
1445191862172,-15
1445191862210,isHappy,False
1445191862232,isDistracted,False
1445191862246,-15
1445191862281,isHappy,False
1445191862296,isDistracted,False
1445191862310,-15
1445191862331,isHappy,False
1445191862342,isDistracted,False
1445191862357,-15
1445191862384,isHappy,False
1445191862402,isDistracted,False
1445191862426,-15
1445191862455,isHappy,False
1445191862468,isDistracted,False
1445191862478,-15
1445191862504,isHappy,False
1445191862519,isDistracted,False
1445191862532,-15
1445191862557,isHappy,False
1445191862569,isDistracted,False
1445191862582,-15
1445191862617,isHappy,False
1445191862631,isDistracted,False
1445191862649,-15
1445191862685,isHappy,False
1445191862697,isDistracted,False
1445191862709,-15
1445191862736,isHappy,False
1445191862750,isDistracted,False
1445191862763,-15
1445191862789,isHappy,False
1445191862800,isDistracted,False
1445191862816,-15
1445191862850,isHappy,False
1445191862866,isDistracted,False
1445191862878,-15
1445191862917,isHappy,False
1445191862928,isDistracted,False
1445191862941,-15
1445191862968,isHappy,False
1445191862982,isDistracted,False
1445191862994,-15
1445191863020,isHappy,False
1445191863033,isDistracted,False
1445191863052,-15
1445191863100,isHappy,False
1445191863121,isDistracted,False
1445191863136,-15
1445191863181,isHappy,False
1445191863195,isDistracted,False
1445191863209,-15
1445191863249,isHappy,False
1445191863272,isDistracted,False
1445191863291,-15
1445191863320,isHappy,False
1445191863334,isDistracted,False
1445191863346,-15
1445191863380,isHappy,False
1445191863395,isDistracted,False
1445191863407,-15
1445191863433,isHappy,False
1445191863442,isDistracted,False
1445191863460,-15
1445191863496,isHappy,False
1445191863508,isDistracted,False
1445191863518,-15
1445191863550,isHappy,False
1445191863566,isDistracted,False
1445191863581,-10
1445191863617,isHappy,False
1445191863630,isDistracted,False
1445191863642,-15
1445191863669,isHappy,False
1445191863685,isDistracted,False
1445191863720,-10
1445191863754,isHappy,False
1445191863769,isDistracted,False
1445191863782,-10
1445191863817,isHappy,False
1445191863830,isDistracted,False
1445191863843,-10
1445191863880,isHappy,False
1445191863897,isDistracted,False
1445191863917,-10
1445191863947,isHappy,False
1445191863962,isDistracted,False
1445191863973,-10
1445191864012,isHappy,False
1445191864026,isDistracted,False
1445191864037,-10
1445191864065,isHappy,False
1445191864082,isDistracted,False
1445191864100,-10
1445191864134,isHappy,False
1445191864152,isDistracted,False
1445191864169,-10
1445191864211,isHappy,False
1445191864229,isDistracted,False
1445191864246,-15
1445191864280,isHappy,False
1445191864297,isDistracted,False
1445191864311,-10
1445191864346,isHappy,False
1445191864366,isDistracted,False
1445191864385,-10
1445191864417,isHappy,False
1445191864433,isDistracted,False
1445191864446,-10
1445191864484,isHappy,False
1445191864497,isDistracted,False
1445191864511,-10
1445191864540,isHappy,False
1445191864553,isDistracted,False
1445191864567,-10
1445191864603,isHappy,False
1445191864625,isDistracted,False
1445191864645,-10
1445191864682,isHappy,False
1445191864698,isDistracted,False
1445191864709,-10
1445191864748,isHappy,False
1445191864768,isDistracted,False
1445191864786,-10
1445191864821,isHappy,False
1445191864833,isDistracted,False
1445191864845,-10
1445191864886,isHappy,False
1445191864901,isDistracted,False
1445191864917,-10
1445191864946,isHappy,False
1445191864963,isDistracted,False
1445191864977,-10
1445191865014,isHappy,False
1445191865035,isDistracted,False
1445191865060,-10
1445191865085,isHappy,False
1445191865098,isDistracted,False
1445191865120,-10
1445191865181,isHappy,False
1445191865200,isDistracted,False
1445191865213,-10
1445191865250,isHappy,False
1445191865276,isDistracted,False
1445191865294,-10
1445191865325,isHappy,False
1445191865336,isDistracted,False
1445191865349,-10
1445191865383,isHappy,False
1445191865397,isDistracted,False
1445191865413,-10
1445191865450,isHappy,False
1445191865471,isDistracted,False
1445191865487,-10
1445191865517,isHappy,False
1445191865529,isDistracted,False
1445191865540,-10
1445191865570,isHappy,False
1445191865589,isDistracted,False
1445191865605,-10
1445191865646,isHappy,False
1445191865665,isDistracted,False
1445191865681,-10
1445191865718,isHappy,False
1445191865737,isDistracted,False
1445191865753,-10
1445191865783,isHappy,False
1445191865799,isDistracted,False
1445191865830,isHappy,False
1445191865840,isDistracted,False
1445191865852,-10
1445191865884,isHappy,False
1445191865901,isDistracted,False
1445191865921,-10
1445191865954,isHappy,False
1445191865969,isDistracted,False
1445191865984,-10
1445191866015,isHappy,False
1445191866029,isDistracted,False
1445191866045,-10
1445191866084,isHappy,False
1445191866100,isDistracted,False
1445191866118,-10
1445191866157,isHappy,False
1445191866172,isDistracted,False
1445191866188,-10
1445191866218,isHappy,False
1445191866235,isDistracted,False
1445191866252,-10
1445191866283,isHappy,False
1445191866299,isDistracted,False
1445191866317,-10
1445191866354,isHappy,False
1445191866375,isDistracted,False
1445191866393,-10
1445191866426,isHappy,False
1445191866440,isDistracted,False
1445191866470,isHappy,False
1445191866488,isDistracted,False
1445191866505,-10
1445191866533,isHappy,False
1445191866552,isDistracted,False
1445191866574,-10
1445191866615,isHappy,False
1445191866631,isDistracted,False
1445191866646,-10
1445191866678,isHappy,False
1445191866693,isDistracted,False
1445191866711,-10
1445191866750,isHappy,False
1445191866772,isDistracted,False
1445191866793,-10
1445191866822,isHappy,False
1445191866837,isDistracted,False
1445191866853,-10
1445191866882,isHappy,False
1445191866897,isDistracted,False
1445191866914,-10
1445191866950,isHappy,False
1445191866964,isDistracted,False
1445191866986,-10
1445191867021,isHappy,False
1445191867035,isDistracted,False
