1445184312713,isHappy,False
1445184312727,isDistracted,False
1445184312736,-20
1445184312775,isHappy,False
1445184312791,isDistracted,False
1445184312805,-15
1445184312842,isHappy,False
1445184312858,isDistracted,False
1445184312866,-15
1445184312894,isHappy,False
1445184312904,isDistracted,False
1445184312917,-15
1445184312976,isHappy,False
1445184312990,isDistracted,False
1445184313001,-15
1445184313035,isHappy,False
1445184313052,isDistracted,False
1445184313064,-15
1445184313091,isHappy,False
1445184313104,isDistracted,False
1445184313117,-15
1445184313142,isHappy,False
1445184313155,isDistracted,False
1445184313166,-10
1445184313192,isHappy,False
1445184313201,isDistracted,False
1445184313212,-20
1445184313243,isHappy,False
1445184313260,isDistracted,False
1445184313274,-15
1445184313313,isHappy,False
1445184313324,isDistracted,False
1445184313334,-20
1445184313360,isHappy,False
1445184313367,isDistracted,False
1445184313380,-25
1445184313409,isHappy,False
1445184313423,isDistracted,False
1445184313438,-25
1445184313473,isHappy,False
1445184313487,isDistracted,True
1445184313498,-30
1445184313526,isHappy,False
1445184313537,isDistracted,False
1445184313550,-30
1445184313574,isHappy,False
1445184313583,isDistracted,True
1445184313593,-30
1445184313627,isHappy,False
1445184313641,isDistracted,True
1445184313660,-25
1445184313689,isHappy,False
1445184313699,isDistracted,True
1445184313716,-25
1445184313785,isHappy,False
1445184313801,isDistracted,False
1445184313815,-25
1445184313844,isHappy,False
1445184313860,isDistracted,True
1445184313878,-30
1445184313911,isHappy,null
1445184313921,isDistracted,True
1445184313933,-30
1445184313957,isHappy,False
1445184313965,isDistracted,False
1445184313976,-25
1445184314007,isHappy,False
1445184314018,isDistracted,True
1445184314029,-30
1445184314063,isHappy,False
1445184314076,isDistracted,True
1445184314093,-25
1445184314131,isHappy,False
1445184314146,isDistracted,False
1445184314158,-20
1445184314185,isHappy,False
1445184314197,isDistracted,False
1445184314213,-25
1445184314246,isHappy,False
1445184314262,isDistracted,True
1445184314280,-25
1445184314337,isHappy,False
1445184314356,isDistracted,False
1445184314370,-20
1445184314397,isHappy,False
1445184314412,isDistracted,False
1445184314425,-25
1445184314477,isHappy,False
1445184314495,isDistracted,False
1445184314512,-20
1445184314546,isHappy,False
1445184314559,isDistracted,False
1445184314568,-25
1445184314607,isHappy,False
1445184314620,isDistracted,False
1445184314632,-25
1445184314660,isHappy,False
1445184314670,isDistracted,False
1445184314683,-25
1445184314742,isHappy,False
1445184314766,isDistracted,False
1445184314794,-20
1445184314830,isHappy,False
1445184314845,isDistracted,False
1445184314863,-20
1445184314895,isHappy,False
1445184314909,isDistracted,False
1445184314918,-20
1445184314945,isHappy,False
1445184314956,isDistracted,False
1445184314970,-20
1445184315007,isHappy,False
1445184315024,isDistracted,False
1445184315040,-20
1445184315079,isHappy,False
1445184315091,isDistracted,False
1445184315106,-20
1445184315143,isHappy,False
1445184315157,isDistracted,False
1445184315174,-20
1445184315210,isHappy,False
1445184315231,isDistracted,False
1445184315249,-15
1445184315281,isHappy,False
1445184315294,isDistracted,False
1445184315311,-15
1445184315342,isHappy,False
1445184315356,isDistracted,False
1445184315367,-15
1445184315395,isHappy,True
1445184315408,isDistracted,False
1445184315426,-10
1445184315462,isHappy,False
1445184315475,isDistracted,False
1445184315489,-10
1445184315516,isHappy,False
1445184315531,isDistracted,False
1445184315547,-10
1445184315575,isHappy,False
1445184315590,isDistracted,False
1445184315603,-10
1445184315630,isHappy,False
1445184315645,isDistracted,False
1445184315664,-10
1445184315695,isHappy,True
1445184315710,isDistracted,False
1445184315747,isHappy,False
1445184315764,isDistracted,False
1445184315795,isHappy,False
1445184315806,isDistracted,False
1445184315820,-10
1445184315849,isHappy,False
1445184315868,isDistracted,False
1445184315904,isHappy,False
1445184315918,isDistracted,False
1445184315935,-10
1445184315977,isHappy,False
1445184315993,isDistracted,False
1445184316009,-10
1445184316041,isHappy,False
1445184316055,isDistracted,False
1445184316075,-10
1445184316113,isHappy,False
1445184316126,isDistracted,False
1445184316164,isHappy,False
1445184316179,isDistracted,False
1445184316212,isHappy,False
1445184316224,isDistracted,False
1445184316261,isHappy,False
1445184316280,isDistracted,False
1445184316299,-10
1445184316335,isHappy,False
1445184316348,isDistracted,False
1445184316363,-10
1445184316395,isHappy,False
1445184316406,isDistracted,False
1445184316420,-15
1445184316448,isHappy,False
1445184316464,isDistracted,False
1445184316481,-15
1445184316511,isHappy,False
1445184316522,isDistracted,False
1445184316534,-15
1445184316579,isHappy,False
1445184316591,isDistracted,False
1445184316605,-20
1445184316632,isHappy,False
1445184316648,isDistracted,False
1445184316661,-25
1445184316688,isHappy,null
1445184316701,isDistracted,True
1445184316726,-30
1445184316768,isHappy,null
1445184316784,isDistracted,False
1445184316798,-30
1445184316831,isHappy,null
1445184316849,isDistracted,True
1445184316863,-35
1445184316901,isHappy,False
1445184316918,isDistracted,False
1445184316936,-30
1445184316978,isHappy,null
1445184316995,isDistracted,True
1445184317017,-35
1445184317045,isHappy,null
1445184317058,isDistracted,True
1445184317071,-45
1445184317112,isHappy,null
1445184317124,isDistracted,True
1445184317140,-40
1445184317200,isHappy,null
1445184317219,isDistracted,True
1445184317238,-35
1445184317279,isHappy,null
1445184317292,isDistracted,True
1445184317310,-35
1445184317366,isHappy,True
1445184317384,isDistracted,True
1445184317404,-30
1445184317437,isHappy,null
1445184317455,isDistracted,True
1445184317472,-35
1445184317509,isHappy,null
1445184317526,isDistracted,True
1445184317544,-40
1445184317579,isHappy,null
1445184317598,isDistracted,True
1445184317614,-40
1445184317652,isHappy,null
1445184317665,isDistracted,True
1445184317682,-35
1445184317717,isHappy,null
1445184317729,isDistracted,True
1445184317745,-40
1445184317779,isHappy,null
1445184317797,isDistracted,True
1445184317821,-45
1445184317855,isHappy,null
1445184317868,isDistracted,True
1445184317884,-45
1445184317917,isHappy,null
1445184317931,isDistracted,True
1445184317947,-40
1445184317979,isHappy,null
1445184317992,isDistracted,True
1445184318010,-40
1445184318050,isHappy,null
1445184318071,isDistracted,True
1445184318089,-40
1445184318119,isHappy,False
1445184318130,isDistracted,False
1445184318143,-40
1445184318179,isHappy,null
1445184318192,isDistracted,True
1445184318210,-40
1445184318251,isHappy,null
1445184318267,isDistracted,True
1445184318286,-40
1445184318319,isHappy,null
1445184318332,isDistracted,True
1445184318346,-40
1445184318380,isHappy,null
1445184318397,isDistracted,True
1445184318412,-40
1445184318442,isHappy,null
1445184318463,isDistracted,True
1445184318485,-40
1445184318513,isHappy,null
1445184318526,isDistracted,True
1445184318543,-40
1445184318579,isHappy,null
1445184318593,isDistracted,True
1445184318609,-45
1445184318647,isHappy,null
1445184318671,isDistracted,True
1445184318689,-40
1445184318723,isHappy,null
1445184318743,isDistracted,True
1445184318760,-40
1445184318798,isHappy,null
1445184318815,isDistracted,True
1445184318831,-40
1445184318863,isHappy,null
1445184318885,isDistracted,True
1445184318906,-40
1445184318940,isHappy,null
1445184318955,isDistracted,True
1445184318969,-30
1445184319006,isHappy,null
1445184319021,isDistracted,True
1445184319036,-30
1445184319067,isHappy,False
1445184319088,isDistracted,True
1445184319117,-30
1445184319159,isHappy,False
1445184319181,isDistracted,True
1445184319200,-25
1445184319240,isHappy,False
1445184319261,isDistracted,False
1445184319279,-20
1445184319313,isHappy,False
1445184319331,isDistracted,False
1445184319356,-15
1445184319385,isHappy,False
1445184319399,isDistracted,False
1445184319413,-10
1445184319446,isHappy,False
1445184319464,isDistracted,False
1445184319479,-10
1445184319508,isHappy,False
1445184319527,isDistracted,False
1445184319561,isHappy,False
1445184319578,isDistracted,False
1445184319609,isHappy,False
1445184319626,isDistracted,False
1445184319670,isHappy,False
1445184319688,isDistracted,False
1445184319723,isHappy,False
1445184319747,isDistracted,False
1445184319791,isHappy,False
1445184319803,isDistracted,False
1445184319841,isHappy,False
1445184319859,isDistracted,False
1445184319894,isHappy,False
1445184319908,isDistracted,False
1445184319942,isHappy,False
1445184319963,isDistracted,False
1445184320008,isHappy,False
1445184320026,isDistracted,False
1445184320060,isHappy,False
1445184320074,isDistracted,False
1445184320105,isHappy,False
1445184320119,isDistracted,False
1445184320157,isHappy,True
1445184320188,isDistracted,False
1445184320230,isHappy,True
1445184320257,isDistracted,False
1445184320292,isHappy,True
1445184320306,isDistracted,False
1445184320332,isHappy,True
